Number,First Prime
555559,1289
555637,0
555661,0
555595,111119
555671,0
555641,937
555677,0
555663,185221
555683,0
555673,13553
555691,0
555679,32687
555697,0
555689,12923
555707,0
555739,0
555699,185233
555743,0
555715,111143
555761,0
555741,2287
555767,0
555745,111149
555823,0
555763,42751
555827,0
555769,29251
555829,0
555853,0
555857,0
555833,4243
555871,0
555931,0
555859,7829
555941,0
555873,185291
555953,0
555935,111187
555967,0
555943,3329
556007,0
555955,111191
556021,0
555969,185323
556027,0
556009,5101
556037,0
556043,0
556029,61781
556051,0
556039,50549
556067,0
556049,42773
556069,0
556055,111211
556093,0
556103,0
556077,185359
556123,0
556097,5399
556159,0
556107,185369
556177,0
556135,111227
556181,0
556163,24181
556211,0
556219,0
556183,6701
556229,0
556217,3733
556243,0
556223,32719
556253,0
556231,42787
556261,0
556247,13567
556267,0
556271,0
556265,111253
556273,0
556279,0
556289,0
556277,3331
556313,0
556287,185429
556321,0
556297,11353
556327,0
556315,111263
556331,0
556323,185441
556343,0
556351,0
556333,7621
556373,0
556345,111269
556399,0
556355,111271
556403,0
556375,4451
556441,0
556401,185467
556459,0
556411,331
556477,0
556447,10499
556483,0
556463,12941
556487,0
556513,0
556519,0
556489,5737
556537,0
556559,0
556523,50593
556573,0
556541,3217
556579,0
556561,2069
556583,0
556601,0
556581,185527
556607,0
556585,111317
556609,0
556603,2797
556613,0
556627,0
556639,0
556615,111323
556651,0
556629,185543
556679,0
556643,29297
556687,0
556653,185551
556691,0
556685,111337
556693,0
556697,0
556709,0
556723,0
556701,185567
556727,0
556711,7841
556741,0
556753,0
556729,17959
556763,0
556747,9127
556769,0
556757,29303
556781,0
556789,0
556775,22271
556793,0
556783,9437
556799,0
556811,0
556797,185599
556817,0
556819,0
556823,0
556841,0
556849,0
556825,22273
556859,0
556843,79549
556861,0
556867,0
556883,0
556863,185621
556891,0
556873,6257
556931,0
556889,1493
556939,0
556897,50627
556943,0
556933,42841
556957,0
556967,0
556949,1069
556981,0
556961,15053
556987,0
556973,4007
556999,0
557017,0
556993,1901
557021,0
557003,19207
557027,0
557033,0
557023,1543
557041,0
557031,185677
557057,0
557059,0
557043,185681
557069,0
557087,0
557093,0
557071,5743
557153,0
557089,42853
557159,0
557097,185699
557197,0
557155,111431
557201,0
557161,50651
557261,0
557199,2293
557269,0
557203,4931
557273,0
557263,79609
557281,0
557303,0
557275,22291
557309,0
557283,1
557321,0
557307,20641
557329,0
557311,32783
557339,0
557327,29333
557369,0
557335,111467
557371,0
557341,3691
557377,0
557423,0
557443,0
557381,50671
557449,0
557429,4933
557461,0
557483,0
557455,111491
557489,0
557463,185821
557519,0
557485,111497
557521,0
557493,185831
557533,0
557537,0
557523,6883
557551,0
557567,0
557539,5413
557573,0
557561,11863
557591,0
557569,2393
557611,0
557575,22303
557633,0
557593,29347
557639,0
557617,32801
557663,0
557671,0
557647,7639
557693,0
557665,111533
557717,0
557675,22307
557729,0
557695,111539
557731,0
557741,0
557743,0
557737,1259
557747,0
557759,0
557761,0
557749,11867
557779,0
557789,0
557767,11383
557801,0
557803,0
557797,2803
557831,0
557857,0
557807,4013
557861,0
557833,919
557863,0
557891,0
557899,0
557867,977
557903,0
557893,79699
557927,0
557901,20663
557981,0
557905,111581
557987,0
557929,4259
558007,0
557983,787
558017,0
557993,751
558029,0
558009,1
558053,0
558021,186007
558067,0
558037,10529
558083,0
558055,111611
558091,0
558069,186023
558109,0
558113,0
558097,12979
558121,0
558111,186037
558139,0
558115,111623
558149,0
558123,186041
558167,0
558143,10531
558179,0
558151,50741
558197,0
558169,2503
558203,0
558181,42937
558209,0
558199,9461
558223,0
558205,111641
558241,0
558211,9151
558251,0
558227,5527
558253,0
558247,3697
558287,0
558289,0
558257,11393
558307,0
558319,0
558291,186097
558343,0
558309,186103
558401,0
558321,186107
558413,0
558347,1987
558421,0
558403,18013
558427,0
558419,4397
558431,0
558423,62047
558457,0
558469,0
558437,50767
558473,0
558463,24281
558479,0
558471,186157
558491,0
558477,62053
558497,0
558483,186161
558499,0
558493,42961
558521,0
558529,0
558503,50773
558533,0
558539,0
558541,0
558563,0
558583,0
558547,50777
558587,0
558571,42967
558599,0
558611,0
558629,0
558605,111721
558643,0
558617,3229
558661,0
558631,5531
558683,0
558653,6277
558703,0
558665,111733
558721,0
558687,186229
558731,0
558707,13627
558757,0
558725,22349
558769,0
558737,15101
558781,0
558759,186253
558787,0
558773,32869
558791,0
558793,0
558827,0
558829,0
558797,1459
558863,0
558869,0
558835,111767
558881,0
558865,111773
558893,0
558913,0
558883,3307
558931,0
558895,111779
558937,0
558917,19273
558947,0
558933,186311
558973,0
558941,1523
558979,0
558949,3347
558997,0
559001,0
558983,7873
559049,0
559051,0
559003,1291
559067,0
559081,0
559057,2927
559093,0
559069,79867
559099,0
559087,1069
559123,0
559133,0
559103,1367
559157,0
559127,1499
559177,0
559135,111827
559183,0
559159,11897
559201,0
559179,62131
559211,0
559189,1549
559213,0
559217,0
559219,0
559231,0
559243,0
559223,79889
559259,0
559233,62137
559277,0
559247,43019
559297,0
559261,9479
559313,0
559285,111857
559319,0
559301,13007
559343,0
559315,111863
559357,0
559321,79903
559367,0
559345,111869
559369,0
559359,20717
559397,0
559421,0
559373,1409
559451,0
559407,186469
559459,0
559423,757
559469,0
559453,32909
559483,0
559463,4951
559511,0
559477,15121
559513,0
559487,32911
559523,0
559529,0
559519,18049
559541,0
559525,22381
559547,0
559537,50867
559549,0
559543,6287
559561,0
559571,0
559553,9173
559577,0
559565,111913
559583,0
559573,79939
559591,0
559579,3433
559597,0
559589,32917
559631,0
559595,111919
559633,0
559601,79943
559639,0
559649,0
559637,43049
559667,0
559673,0
559651,8353
559679,0
559687,0
559703,0
559681,1559
559709,0
559693,7883
559739,0
559707,186569
559747,0
559711,1613
559777,0
559743,186581
559781,0
559749,186583
559799,0
559807,0
559789,2081
559813,0
559801,50891
559831,0
559809,62201
559841,0
559819,43063
559849,0
559837,7669
559859,0
559847,15131
559877,0
559853,79979
559883,0
559861,32933
559901,0
559879,827
559907,0
559885,111977
559913,0
559939,0
559909,79987
559967,0
559917,62213
559973,0
559941,186647
559991,0
559969,9491
560017,0
559979,79997
560023,0
559993,79999
560029,0
560039,0
560047,0
560033,1993
560081,0
560041,9181
560083,0
560051,10567
560089,0
560093,0
560107,0
560113,0
560095,112019
560117,0
560111,1801
560123,0
560137,0
560121,186707
560149,0
560125,4481
560159,0
560141,4957
560171,0
560153,50923
560173,0
560169,20747
560179,0
560191,0
560177,29483
560207,0
560181,186727
560213,0
560199,186733
560221,0
560209,43093
560227,0
560219,50929
560233,0
560223,20749
560237,0
560229,186743
560239,0
560243,0
560249,0
560281,0
560293,0
560251,19319
560297,0
560283,186761
560299,0
560311,0
560317,0
560305,112061
560341,0
560353,0
560319,186773
560393,0
560345,112069
560411,0
560357,80051
560437,0
560397,186799
560447,0
560413,11437
560459,0
560471,0
560453,2131
560477,0
560461,50951
560479,0
560473,32969
560489,0
560491,0
560485,112097
560501,0
560503,0
560493,20759
560531,0
560543,0
560507,32971
560551,0
560533,24371
560561,0
560597,0
560555,112111
560617,0
560563,5779
560621,0
560601,769
560639,0
560641,0
560623,1
560653,0
560669,0
560645,112129
560683,0
560657,19333
560689,0
560673,62297
560701,0
560719,0
560691,62299
560737,0
560707,11443
560753,0
560723,8369
560761,0
560741,4093
560767,0
560759,18089
560771,0
560765,112153
560783,0
560797,0
560777,80111
560803,0
560789,6301
560827,0
560799,62311
560837,0
560815,112163
560863,0
560869,0
560839,13679
560873,0
560867,1201
560887,0
560871,20773
560891,0
560877,186959
560893,0
560897,0
560929,0
560939,0
560903,11447
560941,0
560933,2347
560969,0
560977,0
560943,62327
561019,0
560971,7901
561047,0
560981,2819
561053,0
561023,5147
561059,0
561049,2659
561061,0
561079,0
561083,0
561065,112213
561091,0
561081,187027
561097,0
561087,2309
561101,0
561103,0
561109,0
561161,0
561107,13049
561173,0
561115,112223
561181,0
561163,6761
561191,0
561175,22447
561199,0
561185,112237
561229,0
561251,0
561201,187067
561277,0
561233,829
561307,0
561257,5557
561313,0
561283,3767
561343,0
561311,997
561347,0
561319,4639
561359,0
561367,0
561349,2939
561373,0
561361,24407
561377,0
561369,187123
561389,0
561409,0
561381,187127
561419,0
561391,33023
561439,0
561413,13693
561461,0
561423,187141
561521,0
561443,7691
561529,0
561463,80209
561551,0
561523,3137
561553,0
561531,187177
561559,0
561599,0
561557,1373
561607,0
561563,4099
561667,0
561601,1297
561703,0
561609,62401
561713,0
561669,187223
561733,0
561707,1697
561761,0
561719,1999
561767,0
561739,9521
561787,0
561763,2411
561797,0
561773,29567
561809,0
561789,20807
561829,0
561803,4643
561839,0
561811,29569
561907,0
561831,187277
561917,0
561841,80263
561923,0
561909,187303
561931,0
561919,15187
561943,0
561929,8387
561947,0
561937,18127
561961,0
561973,0
561949,4973
561983,0
561971,773
561997,0
562007,0
561985,112397
562019,0
562021,0
562009,80287
562043,0
562091,0
562025,22481
562103,0
562047,187349
562129,0
562097,24439
562147,0
562109,823
562169,0
562131,62459
562181,0
562151,13711
562193,0
562171,10607
562201,0
562183,2521
562231,0
562199,51109
562259,0
562203,62467
562271,0
562241,33073
562273,0
562269,187423
562283,0
562291,0
562277,1
562297,0
562301,0
562293,62477
562307,0
562299,187433
562313,0
562303,80329
562333,0
562337,0
562319,7703
562349,0
562351,0
562339,19391
562357,0
562361,0
562399,0
562403,0
562363,15199
562409,0
562417,0
562405,112481
562421,0
562411,33083
562427,0
562439,0
562423,3251
562459,0
562429,80347
562477,0
562441,51131
562493,0
562463,51133
562501,0
562481,9221
562517,0
562519,0
562505,112501
562537,0
562577,0
562521,187507
562579,0
562539,187513
562589,0
562591,0
562583,80369
562607,0
562613,0
562593,187531
562621,0
562609,29611
562631,0
562619,18149
562633,0
562651,0
562663,0
562637,11971
562669,0
562657,6779
562673,0
562667,11483
562691,0
562693,0
562677,187559
562699,0
562703,0
562697,5801
562711,0
562721,0
562707,6947
562739,0
562715,112543
562753,0
562727,51157
562759,0
562747,6323
562763,0
562781,0
562789,0
562769,3253
562813,0
562783,43291
562831,0
562791,187597
562841,0
562817,7927
562871,0
562897,0
562843,2003
562901,0
562873,5573
562909,0
562899,187633
562931,0
562907,4297
562943,0
562911,187637
562949,0
562937,1613
562963,0
562945,112589
562967,0
562951,29629
562973,0
562979,0
562987,0
562997,0
562981,2917
563009,0
562993,2243
563011,0
562999,13093
563021,0
563039,0
563015,112603
563041,0
563023,33119
563047,0
563051,0
563077,0
563081,0
563059,11491
563099,0
563113,0
563083,2141
563117,0
563105,112621
563119,0
563131,0
563149,0
563123,51193
563153,0
563133,187711
563183,0
563197,0
563161,2417
563219,0
563189,51199
563249,0
563203,5167
563263,0
563221,1811
563287,0
563253,187751
563327,0
563267,19423
563351,0
563289,187763
563357,0
563333,1301
563359,0
563353,11497
563377,0
563401,0
563361,187787
563411,0
563379,187793
563413,0
563417,0
563419,0
563447,0
563449,0
563423,80489
563467,0
563489,0
563455,112691
563501,0
563469,187823
563503,0
563491,3457
563543,0
563551,0
563509,9551
563561,0
563587,0
563553,62617
563593,0
563567,33151
563599,0
563591,80513
563623,0
563597,29663
563657,0
563603,1511
563663,0
563629,51239
563723,0
563659,941
563743,0
563677,769
563747,0
563725,22549
563777,0
563809,0
563749,29671
563813,0
563779,7723
563821,0
563831,0
563819,6793
563837,0
563827,51257
563851,0
563833,853
563869,0
563839,1951
563881,0
563853,187951
563887,0
563877,62653
563897,0
563929,0
563889,187963
563933,0
563899,80557
563947,0
563931,62659
563971,0
563935,112787
563987,0
563949,20887
563999,0
563977,29683
564013,0
563989,1571
564017,0
564007,4441
564041,0
564049,0
564019,1993
564059,0
564043,33179
564061,0
564051,188017
564089,0
564097,0
564063,188021
564103,0
564127,0
564101,3593
564133,0
564107,587
564149,0
564131,5477
564163,0
564143,3461
564173,0
564155,112831
564191,0
564169,18199
564197,0
564175,22567
564227,0
564193,80599
564229,0
564199,1303
564233,0
564251,0
564257,0
564239,43403
564269,0
564253,19457
564271,0
564259,24533
564299,0
564301,0
564273,20899
564307,0
564313,0
564323,0
564309,62701
564353,0
564321,188107
564359,0
564325,22573
564367,0
564371,0
564373,0
564391,0
564401,0
564377,51307
564407,0
564409,0
564403,80629
564419,0
564437,0
564411,188137
564449,0
564427,19463
564457,0
564439,1451
564463,0
564451,33203
564467,0
564461,13127
564491,0
564497,0
564469,3463
564523,0
564493,2083
564533,0
564503,10651
564593,0
564527,6343
564607,0
564537,188179
564617,0
564595,112919
564643,0
564653,0
564619,51329
564667,0
564647,839
564671,0
564659,19471
564679,0
564701,0
564673,24551
564703,0
564683,80669
564709,0
564713,0
564761,0
564779,0
564721,881
564793,0
564763,857
564797,0
564781,80683
564827,0
564871,0
564803,2039
564881,0
564829,1381
564899,0
564873,188291
564917,0
564887,4999
564919,0
564901,3121
564923,0
564937,0
564959,0
564929,7151
564973,0
564941,43457
564979,0
564967,3343
564983,0
564989,0
564997,0
564985,112997
565013,0
564991,80713
565039,0
564999,188333
565049,0
565021,13781
565057,0
565069,0
565051,1033
565109,0
565067,5281
565111,0
565073,797
565127,0
565163,0
565115,113023
565171,0
565129,953
565177,0
565167,188389
565183,0
565189,0
565181,19489
565207,0
565237,0
565195,113039
565241,0
565209,62801
565247,0
565259,0
565243,80749
565261,0
565249,15277
565273,0
565283,0
565289,0
565277,4451
565303,0
565319,0
565291,1259
565333,0
565307,29753
565337,0
565321,13147
565343,0
565361,0
565339,5003
565379,0
565349,13789
565381,0
565371,62819
565387,0
565391,0
565393,0
565427,0
565429,0
565399,4127
565441,0
565451,0
565433,4673
565463,0
565443,62827
565469,0
565453,80779
565483,0
565465,113093
565489,0
565473,188491
565507,0
565487,43499
565511,0
565493,13151
565517,0
565519,0
565549,0
565553,0
565523,80789
565559,0
565567,0
565555,113111
565571,0
565561,7159
565583,0
565569,20947
565589,0
565577,2087
565597,0
565585,113117
565603,0
565613,0
565599,188533
565637,0
565609,51419
565651,0
565615,113123
565661,0
565639,24593
565667,0
565655,113131
565723,0
565663,80809
565727,0
565673,4129
565769,0
565771,0
565729,1621
565787,0
565793,0
565781,18251
565813,0
565849,0
565795,113159
565867,0
565817,80831
565889,0
565853,787
565891,0
565871,1289
565907,0
565909,0
565893,20959
565919,0
565921,0
565913,33289
565937,0
565973,0
565925,22637
565979,0
565939,51449
565997,0
565975,22639
566011,0
565991,29789
566023,0
565999,11551
566047,0
566017,5009
566057,0
566029,1
566077,0
566053,24611
566089,0
566059,43543
566101,0
566079,188693
566107,0
566131,0
566103,188701
566149,0
566113,2683
566161,0
566133,188711
566173,0
566157,188719
566179,0
566165,113233
566183,0
566177,3163
566201,0
566213,0
566187,188729
566227,0
566203,51473
566231,0
566221,4133
566233,0
566273,0
566311,0
566239,2153
566323,0
566275,22651
566347,0
566317,2473
566387,0
566327,1087
566393,0
566353,13171
566413,0
566389,33317
566417,0
566395,113279
566429,0
566431,0
566419,80917
566437,0
566441,0
566435,113287
566443,0
566453,0
566521,0
566449,43573
566537,0
566459,9601
566539,0
566527,43579
566543,0
566549,0
566541,20983
566551,0
566557,0
566563,0
566567,0
566561,29819
566617,0
566633,0
566569,1229
566639,0
566621,51511
566653,0
566635,113327
566659,0
566641,6827
566677,0
566681,0
566663,6367
566693,0
566701,0
566683,43591
566707,0
566717,0
566705,113341
566719,0
566723,0
566737,0
566721,62969
566759,0
566725,22669
566767,0
566739,62971
566791,0
566761,43597
566821,0
566771,5843
566833,0
566795,113359
566851,0
566823,188941
566857,0
566837,4327
566879,0
566855,113371
566911,0
566859,188953
566939,0
566883,62987
566947,0
566915,113383
566963,0
566971,0
566949,188983
566977,0
566969,43613
566987,0
566975,22679
566999,0
566981,4079
567011,0
566989,13829
567013,0
567001,33353
567031,0
567053,0
567023,919
567059,0
567033,189011
567067,0
567057,189019
567097,0
567061,51551
567101,0
567071,13831
567107,0
567121,0
567103,33359
567143,0
567109,809
567179,0
567123,189041
567181,0
567151,43627
567187,0
567209,0
567183,189061
567257,0
567191,983
567263,0
567211,19559
567277,0
567261,63029
567319,0
567265,113453
567323,0
567279,63031
567367,0
567377,0
567329,81047
567383,0
567371,11579
567389,0
567379,2689
567401,0
567407,0
567391,51581
567439,0
567403,163
567449,0
567409,33377
567451,0
567445,113489
567467,0
567487,0
567453,189151
567493,0
567473,29867
567499,0
567491,1231
567527,0
567497,81071
567529,0
567503,7993
567533,0
567569,0
567531,63059
567601,0
567539,81077
567607,0
567571,24677
567631,0
567603,63067
567649,0
567611,4691
567653,0
567641,18311
567659,0
567661,0
567657,63073
567667,0
567673,0
567689,0
567669,189223
567719,0
567677,51607
567737,0
567695,113539
567751,0
567725,22709
567761,0
567739,29881
567767,0
567753,189251
567779,0
567763,11587
567793,0
567769,883
567811,0
567781,5209
567829,0
567797,3137
567841,0
567813,189271
567857,0
567833,81119
567863,0
567845,1
567871,0
567859,2111
567877,0
567869,3617
567881,0
567873,63097
567883,0
567899,0
567937,0
567887,1129
567943,0
567907,19583
567947,0
567941,51631
567949,0
567961,0
567979,0
567953,33409
567991,0
567971,9311
567997,0
567983,43691
568019,0
568027,0
568003,839
568033,0
568021,33413
568049,0
568031,24697
568069,0
568037,2357
568091,0
568053,7013
568097,0
568079,1523
568109,0
568133,0
568099,81157
568151,0
568111,9629
568153,0
568141,81163
568163,0
568171,0
568177,0
568167,189389
568187,0
568173,189391
568189,0
568179,63131
568193,0
568201,0
568207,0
568199,18329
568231,0
568203,189401
568237,0
568211,81173
568241,0
568235,113647
568273,0
568279,0
568243,43711
568289,0
568303,0
568283,15359
